reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Turkiye,Guinea,9,24,
Turkiye,Andorra,2,0,0
Turkiye,Botswana,0,28,0
Turkiye,Brunei Darussalam,0,132,0
Turkiye,Mayotte,2,0,1
Turkiye,French Polynesia,0,0,1
Turkiye,Maldives,0,0,0
Turkiye,New Caledonia,0,0,0
Turkiye,Papua New Guinea,3,0,11
Turkiye,Saint Lucia,2,0,0
Turkiye,Seychelles,129,0,0
Turkiye,Togo,205,1048,2814
Turkiye,Zambia,54,10,0
Turkiye,Nepal,,,1063
Turkiye,Eritrea,,,63
Turkiye,Central African Republic,426,839,504
