reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
United Arab Emirates,Andorra,106,338,382
United Arab Emirates,Burkina Faso,48,40,134
United Arab Emirates,Seychelles,77,352,259
United Arab Emirates,Jamaica,44,33,29
United Arab Emirates,French Polynesia,176,312,546
United Arab Emirates,Guyana,126,997,14
United Arab Emirates,Papua New Guinea,0,0,47
United Arab Emirates,Gambia,0,1,16
United Arab Emirates,Fiji,,32,62
United Arab Emirates,Albania,0,0,0
United Arab Emirates,Mayotte,0,0,10
United Arab Emirates,Mauritania,0,0,46
United Arab Emirates,Nepal,,,996
United Arab Emirates,Eritrea,,,23
United Arab Emirates,Nigeria,0,18614,575
