reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
South Africa,Cameroon,1015,4045,53444
South Africa,Greece,10800,11486,15780
South Africa,Luxembourg,11621,14005,16786
South Africa,Egypt,4752,4714,28701
South Africa,"Iran, Islamic Republic of",12465,15639,14524
South Africa,Côte d'Ivoire,12024,14072,15629
South Africa,Uruguay,27330,14398,11725
South Africa,Sri Lanka,10142,10581,12908
South Africa,Oman,18347,4367,3848
South Africa,Uganda,24076,42997,29632
South Africa,Russian Federation,5844,40209,6927
South Africa,Kuwait,59662,2782,929
South Africa,Ukraine,761,14025,14595
South Africa,Morocco,1269,5580,5424
South Africa,Jordan,4589,7823,5893
South Africa,Sudan (before 2012),75,1616,5593
South Africa,Bangladesh,7786,4303,3755
South Africa,Peru,6235,704,3204
South Africa,Togo,6445,5897,3773
South Africa,Angola,,,
South Africa,Romania,3275,3559,3422
South Africa,Madagascar,19095,1586,16907
South Africa,Bulgaria,1883,1770,2344
South Africa,Benin,1530,2575,4303
South Africa,Bahrain,3569,3327,2453
South Africa,Belarus,5855,4870,3315
South Africa,Syrian Arab Republic,0,0,5724
South Africa,Lebanon,635,1042,843
South Africa,Guatemala,1040,458,371
South Africa,Serbia and Montenegro,2863,1463,
South Africa,Iceland,4854,4718,2017
South Africa,Ethiopia,192,1173,2763
South Africa,Guinea,312,285,
South Africa,Costa Rica,2117,511,675
South Africa,Paraguay,1091,1843,930
South Africa,Fiji,,208,53
South Africa,Croatia,202,5222,2408
South Africa,Cuba,59,42,505
South Africa,Tunisia,6690,4579,6548
South Africa,Cyprus,841,2462,1564
South Africa,Senegal,250,567,305
South Africa,Estonia,997,697,407
South Africa,Papua New Guinea,3734,109,283
South Africa,Rwanda,6311,534,528
South Africa,Malta,3364,5002,3374
South Africa,Latvia,293,186,3279
South Africa,"Macao, China",392,168,382
South Africa,Ecuador,260,346,995
South Africa,Seychelles,2211,1166,1348
South Africa,Lithuania,513,499,937
South Africa,Burundi,4,5,531
South Africa,"Macedonia, North",509,388,652
South Africa,Niger,3,1,741
South Africa,Bosnia and Herzegovina,,,330
South Africa,Cambodia,115,89,38
South Africa,Trinidad and Tobago,276,3181,190
South Africa,Suriname,58,,
South Africa,Barbados,1,42,76
South Africa,Dominican Republic,1,152,26
South Africa,"Bolivia, Plurinational State of",130,218,320
South Africa,Maldives,31,1,0
South Africa,Guyana,193,84,143
South Africa,Nicaragua,28,86,3
South Africa,Algeria,45,30,5
South Africa,Burkina Faso,1090,32,0
South Africa,El Salvador,17,29,98
South Africa,Kazakhstan,157,565,2
South Africa,Sao Tome and Principe,0,26,58
South Africa,Mayotte,5,7,2
South Africa,Comoros,0,0,28
South Africa,Honduras,14,393,557
South Africa,Albania,0,0,15
South Africa,Gambia,0,1,9
South Africa,Azerbaijan,45,0,91
South Africa,Bahamas,1,32,0
South Africa,Mongolia,0,,960
South Africa,Andorra,0,0,11
South Africa,Timor-Leste,,,
South Africa,Georgia,57,9,0
South Africa,Kyrgyzstan,0,10,19
South Africa,Argentina,315220,291788,0
South Africa,Armenia,0,236,125
South Africa,Solomon Islands,0,0,0
South Africa,French Polynesia,60,0,0
South Africa,Jamaica,173,114,39
South Africa,"Moldova, Republic of",1,0,0
South Africa,Panama,4,0,0
South Africa,Saint Lucia,0,0,14
South Africa,Saint Vincent and the Grenadines,0,2,1
South Africa,Nepal,,,1610
South Africa,Eritrea,,,85
South Africa,Sierra Leone,,25,
South Africa,Central African Republic,0,26,0
South Africa,Lesotho,148282,151580,92880
South Africa,Nigeria,197690,388976,589780
