reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Thailand,Zambia,2263,3053,1962
Thailand,Saint Lucia,1513,1600,1956
Thailand,Guinea-Bissau,,,3274
Thailand,Albania,47,795,455
Thailand,Georgia,104,319,889
Thailand,Belize,1851,846,1549
Thailand,"Micronesia, Federated States of",,0,926
Thailand,Burundi,1220,1512,1563
Thailand,Namibia,636,1239,454
Thailand,Guyana,864,1344,862
Thailand,Faroe Islands,886,1286,1610
Thailand,Timor-Leste,,,
Thailand,Samoa,364,281,295
Thailand,"Moldova, Republic of",461,645,641
Thailand,Solomon Islands,573,768,737
Thailand,Armenia,383,861,231
Thailand,Grenada,354,135,316
Thailand,Botswana,0,1427,1694
Thailand,Rwanda,1083,839,805
Thailand,Saint Vincent and the Grenadines,205,78,204
Thailand,Comoros,85,240,277
Thailand,Kyrgyzstan,195,184,306
Thailand,Dominica,176,169,177
Thailand,Saint Kitts and Nevis,113,97,98
Thailand,Bahamas,48,46,80
Thailand,Montserrat,4,35,6
Thailand,Eswatini,419,10954,3970
Thailand,Greenland,0,3,1120
Thailand,Kenya,23651,18359,24138
Thailand,Nepal,,,50014
Thailand,Eritrea,,,4217
Thailand,Sierra Leone,,4202,
Thailand,Tuvalu,,81,
Thailand,Central African Republic,390,216,256
Thailand,Lesotho,3,382,367
Thailand,Nigeria,115597,174759,138744
Thailand,Tonga,256,328,360
Thailand,Anguilla,102,28,29
