reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
United States of America,Lebanon,515957,466043,432306
United States of America,Jordan,395946,364314,360955
United States of America,Nicaragua,477494,482002,507437
United States of America,Barbados,449384,439778,453026
United States of America,Slovakia,285373,354806,439584
United States of America,Cuba,4414,175429,331432
United States of America,Oman,394931,393477,40669
United States of America,Slovenia,299161,312020,338178
United States of America,Serbia and Montenegro,115334,143579,
United States of America,Iceland,253100,253132,210867
United States of America,Croatia,297351,311593,368573
United States of America,Tunisia,384520,301877,270113
United States of America,Bangladesh,345714,360133,352458
United States of America,Angola,,,
United States of America,Yemen,,,
United States of America,Ethiopia,185292,134442,383992
United States of America,Bulgaria,190813,173292,278954
United States of America,"Bolivia, Plurinational State of",314345,353022,309434
United States of America,Ghana,216233,,225879
United States of America,Sri Lanka,266558,218339,198444
United States of America,Uruguay,273540,165243,167490
United States of America,Bahrain,218478,216720,202290
United States of America,Turks and Caicos Islands,153802,174678,165820
United States of America,Estonia,120483,165620,229958
United States of America,Malta,315074,266735,276126
United States of America,Belize,239365,176046,235851
United States of America,Guyana,221292,195978,177617
United States of America,Belarus,131629,103329,150204
United States of America,Lithuania,194183,219241,291162
United States of America,Saint Lucia,115196,134692,189296
United States of America,Suriname,118548,,
United States of America,Brunei Darussalam,102126,276732,143018
United States of America,"Macao, China",93005,100607,109927
United States of America,French Polynesia,111909,116583,139933
United States of America,Côte d'Ivoire,133813,89625,114099
United States of America,Azerbaijan,230933,98695,132621
United States of America,Cyprus,369245,203086,186563
United States of America,Cameroon,145650,156413,102630
United States of America,Madagascar,37223,18698,47842
United States of America,Papua New Guinea,92443,102889,115639
United States of America,Georgia,63968,68524,90648
United States of America,Grenada,99487,86859,105848
United States of America,Saint Kitts and Nevis,95467,103166,109383
United States of America,Uganda,28133,35844,78129
United States of America,Armenia,83512,51615,109348
United States of America,Paraguay,128809,83556,64074
United States of America,Latvia,64718,63979,91261
United States of America,Senegal,71894,106800,86345
United States of America,Saint Vincent and the Grenadines,65843,72462,78751
United States of America,Niger,52497,36168,46456
United States of America,"Tanzania, United Republic of",65243,92377,70419
United States of America,Guinea,42537,55249,
United States of America,Zimbabwe,40112,77266,27912
United States of America,"Iran, Islamic Republic of",73762,57170,66806
United States of America,Bosnia and Herzegovina,,,49980
United States of America,Mauritius,62712,69421,62489
United States of America,Cabo Verde,7926,11632,15058
United States of America,Dominica,47741,42504,47223
United States of America,"Micronesia, Federated States of",,0,42579
United States of America,New Caledonia,36468,43781,55155
United States of America,Mozambique,24203,54613,60903
United States of America,"Macedonia, North",51630,58784,56793
United States of America,Fiji,,35411,99017
United States of America,Mongolia,14526,,23529
United States of America,Mali,53416,33736,61257
United States of America,Botswana,31946,46417,33055
United States of America,Kyrgyzstan,26806,47385,47931
United States of America,Gabon,105363,0,109957
United States of America,Mauritania,42469,23705,17509
United States of America,Zambia,18929,18783,32709
United States of America,Albania,14378,25637,18629
United States of America,Sudan (before 2012),28504,18390,14167
United States of America,"Moldova, Republic of",28058,48049,34548
United States of America,Samoa,15727,15472,20275
United States of America,Malawi,19950,29658,29946
United States of America,Cambodia,19297,15310,16869
United States of America,Burkina Faso,28503,18698,15843
United States of America,Andorra,14467,15547,18901
United States of America,Benin,25954,21023,25044
United States of America,Namibia,13550,26256,14199
United States of America,Montserrat,11539,16520,16603
United States of America,Gambia,3923,7910,3481
United States of America,Rwanda,15863,7507,2801
United States of America,Togo,10131,18609,6502
United States of America,Seychelles,168177,5762,4698
United States of America,Maldives,8134,4989,5943
United States of America,Faroe Islands,13056,5797,7199
United States of America,Eswatini,2426,2231,9481
United States of America,Mayotte,2434,2065,1845
United States of America,Solomon Islands,1598,672,1217
United States of America,Greenland,334,318,12143
United States of America,Burundi,4370,2178,3241
United States of America,Timor-Leste,,,
United States of America,Sao Tome and Principe,38,99,11
United States of America,Comoros,5,0,22
United States of America,Guinea-Bissau,,,35
United States of America,Kenya,526690,211071,245625
United States of America,Nepal,,,25626
United States of America,Eritrea,,,68955
United States of America,Sierra Leone,,17352,
United States of America,Tuvalu,,64,
United States of America,Central African Republic,1453,1024,1313
United States of America,Lesotho,1843,13758,1752
United States of America,Nigeria,822918,1123474,2326145
United States of America,Tonga,6194,10435,7792
United States of America,Anguilla,54373,45625,50590
