reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Hong Kong,Cyprus,28121,31772,35614
Hong Kong,Estonia,11165,23487,23815
Hong Kong,Mongolia,16373,,23909
Hong Kong,Saudi Arabia,14531,13450,88822
Hong Kong,Fiji,,21586,32239
Hong Kong,Morocco,26576,24407,37754
Hong Kong,Croatia,10352,21179,27657
Hong Kong,Mauritius,47331,40160,37668
Hong Kong,Argentina,43178,11538,22087
Hong Kong,El Salvador,29579,24798,23147
Hong Kong,Egypt,42182,46946,25950
Hong Kong,Kuwait,16374,18583,21035
Hong Kong,Bahrain,25170,24113,24292
Hong Kong,Algeria,7981,19261,17279
Hong Kong,Madagascar,14626,1397,29447
Hong Kong,Romania,15566,26316,25861
Hong Kong,Colombia,42262,45630,37827
Hong Kong,Sudan (before 2012),4815,7438,14322
Hong Kong,Tunisia,12836,11877,12172
Hong Kong,Peru,12487,12627,15136
Hong Kong,Bulgaria,11115,16380,22063
Hong Kong,Panama,20305,19938,17493
Hong Kong,Eswatini,36104,4520,13397
Hong Kong,Ghana,25497,,29331
Hong Kong,Honduras,10991,13888,14142
Hong Kong,Slovenia,12843,12930,15509
Hong Kong,Mozambique,1157,2085,5046
Hong Kong,Jamaica,7899,10969,12838
Hong Kong,Mali,8328,6256,11182
Hong Kong,Malta,15705,17744,16266
Hong Kong,Zimbabwe,6322,13676,4328
Hong Kong,Togo,6378,7260,10134
Hong Kong,Uganda,19652,17447,16805
Hong Kong,Cameroon,4454,5448,10381
Hong Kong,Papua New Guinea,10827,8984,11205
Hong Kong,Qatar,18385,36727,14970
Hong Kong,Maldives,4393,9029,9641
Hong Kong,Russian Federation,14891,10041,7567
Hong Kong,Angola,,,
Hong Kong,Uruguay,24102,9573,6882
Hong Kong,Lebanon,9384,8954,7179
Hong Kong,Gambia,3726,2173,3815
Hong Kong,Botswana,2186,5665,13646
Hong Kong,Oman,13637,11139,8850
Hong Kong,Latvia,2223,2965,5964
Hong Kong,Iceland,7496,7442,7817
Hong Kong,Paraguay,14422,9405,8275
Hong Kong,"Micronesia, Federated States of",,0,5229
Hong Kong,Lithuania,8040,32839,17308
Hong Kong,Zambia,2378,3241,8998
Hong Kong,Ecuador,24821,37244,22376
Hong Kong,Senegal,4802,4991,5179
Hong Kong,Cuba,16925,14173,15637
Hong Kong,"Tanzania, United Republic of",7063,7910,9996
Hong Kong,French Polynesia,6947,5810,7371
Hong Kong,Guinea,5982,8940,
Hong Kong,Ukraine,4713,4192,5186
Hong Kong,New Caledonia,3601,4034,4525
Hong Kong,Trinidad and Tobago,4979,3048,4411
Hong Kong,Suriname,0,,
Hong Kong,Nicaragua,3421,3756,3821
Hong Kong,Serbia and Montenegro,1522,2871,
Hong Kong,Belize,2082,666,5121
Hong Kong,Malawi,1843,3400,5307
Hong Kong,Ethiopia,324,457,945
Hong Kong,Bosnia and Herzegovina,,,2604
Hong Kong,Gabon,2159,0,1466
Hong Kong,"Macedonia, North",1495,1421,2434
Hong Kong,Seychelles,1359,1464,1823
Hong Kong,"Bolivia, Plurinational State of",1417,1091,1185
Hong Kong,Kazakhstan,596,180,760
Hong Kong,Mauritania,1125,646,768
Hong Kong,Guyana,961,1852,717
Hong Kong,Yemen,,,
Hong Kong,Barbados,2992,3778,3004
Hong Kong,Syrian Arab Republic,0,0,1985
Hong Kong,Andorra,1709,2376,2304
Hong Kong,Armenia,2226,795,1329
Hong Kong,Namibia,2287,465,1501
Hong Kong,Solomon Islands,621,591,2025
Hong Kong,Rwanda,429,1234,200
Hong Kong,Bahamas,1612,1977,1709
Hong Kong,Faroe Islands,925,869,1116
Hong Kong,Samoa,1320,1200,1491
Hong Kong,Benin,2325,2631,1642
Hong Kong,Burkina Faso,492,438,827
Hong Kong,Côte d'Ivoire,914,1277,759
Hong Kong,Georgia,339,249,253
Hong Kong,Saint Vincent and the Grenadines,225,158,275
Hong Kong,Albania,528,459,812
Hong Kong,Saint Lucia,536,960,1117
Hong Kong,Grenada,283,188,329
Hong Kong,Timor-Leste,,,
Hong Kong,"Moldova, Republic of",321,372,236
Hong Kong,Cabo Verde,0,50,167
Hong Kong,Dominica,192,186,105
Hong Kong,Mayotte,194,128,174
Hong Kong,Niger,390,342,149
Hong Kong,Saint Kitts and Nevis,107,86,85
Hong Kong,Burundi,1356,620,189
Hong Kong,Azerbaijan,3,43,4
Hong Kong,Sao Tome and Principe,0,0,0
Hong Kong,Montserrat,1,0,8
Hong Kong,Comoros,5,0,22
Hong Kong,Kyrgyzstan,1,0,2
Hong Kong,Dominican Republic,22816,0,0
Hong Kong,Greenland,0,0,886
Hong Kong,Kenya,12815,10018,13444
Hong Kong,Nepal,,,33000
Hong Kong,Eritrea,,,77
Hong Kong,Sierra Leone,,3575,
Hong Kong,Tuvalu,,29,
Hong Kong,Central African Republic,75,48,88
Hong Kong,Lesotho,1398,37060,70450
Hong Kong,Nigeria,96417,108691,152714
Hong Kong,Tonga,163,199,337
Hong Kong,Anguilla,31,0,54
