reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
"Korea, Dem. People's Rep.",Switzerland,872,21119,10702
"Korea, Dem. People's Rep.",Tunisia,1291,1077,950
"Korea, Dem. People's Rep.",Burkina Faso,207,69,21
"Korea, Dem. People's Rep.",Samoa,0,97,223
"Korea, Dem. People's Rep.",South Africa,1047,1244,439
"Korea, Dem. People's Rep.",United Kingdom,3157,2317,1926
"Korea, Dem. People's Rep.",Sudan (before 2012),1592,532,184
"Korea, Dem. People's Rep.","Bolivia, Plurinational State of",1158,1488,686
"Korea, Dem. People's Rep.",Albania,384,582,332
"Korea, Dem. People's Rep.",Croatia,573,571,1037
"Korea, Dem. People's Rep.",Estonia,151,74,230
"Korea, Dem. People's Rep.",Gabon,61,0,103
"Korea, Dem. People's Rep.",Bosnia and Herzegovina,,,1032
"Korea, Dem. People's Rep.",Uruguay,1369,228,240
"Korea, Dem. People's Rep.",Slovakia,307,864,1746
"Korea, Dem. People's Rep.",Benin,1346,695,544
"Korea, Dem. People's Rep.","Tanzania, United Republic of",486,319,390
"Korea, Dem. People's Rep.",Jamaica,1005,975,753
"Korea, Dem. People's Rep.",Hungary,522,1145,1753
"Korea, Dem. People's Rep.",Cyprus,0,0,0
"Korea, Dem. People's Rep.",Madagascar,181,39,101
"Korea, Dem. People's Rep.",Côte d'Ivoire,176,41,16
"Korea, Dem. People's Rep.",Senegal,219,162,310
"Korea, Dem. People's Rep.",Fiji,,48,115
"Korea, Dem. People's Rep.","Macedonia, North",8,19,55
"Korea, Dem. People's Rep.","Venezuela, Bolivarian Republic of",32,956,0
"Korea, Dem. People's Rep.",Uganda,20,195,97
"Korea, Dem. People's Rep.",Togo,998,268,2023
"Korea, Dem. People's Rep.",Malawi,99,0,0
"Korea, Dem. People's Rep.",Guinea,406,838,
"Korea, Dem. People's Rep.",Mayotte,439,292,392
"Korea, Dem. People's Rep.",Jordan,0,108,525
"Korea, Dem. People's Rep.",Sweden,1440,30,367
"Korea, Dem. People's Rep.",Mali,470,461,237
"Korea, Dem. People's Rep.",Faroe Islands,93,216,104
"Korea, Dem. People's Rep.",Eswatini,0,0,0
"Korea, Dem. People's Rep.",Andorra,84,211,87
"Korea, Dem. People's Rep.",Azerbaijan,158,9,590
"Korea, Dem. People's Rep.",Ethiopia,1083,1571,1481
"Korea, Dem. People's Rep.",Brunei Darussalam,91,147,76
"Korea, Dem. People's Rep.",Grenada,17,0,6
"Korea, Dem. People's Rep.",Cameroon,0,9,156
"Korea, Dem. People's Rep.",Malaysia,1103,332,258
"Korea, Dem. People's Rep.",Portugal,3,23,18
"Korea, Dem. People's Rep.",Zambia,49,7,14
"Korea, Dem. People's Rep.",Lithuania,1260,413,437
"Korea, Dem. People's Rep.",Mauritania,44,87,68
"Korea, Dem. People's Rep.",Guinea-Bissau,,,0
"Korea, Dem. People's Rep.",New Caledonia,22,166,295
"Korea, Dem. People's Rep.",Luxembourg,65,5,646
"Korea, Dem. People's Rep.",Sri Lanka,0,104,67
"Korea, Dem. People's Rep.",Mozambique,207,174,50
"Korea, Dem. People's Rep.",Georgia,111,375,54
"Korea, Dem. People's Rep.",Niger,132,62,217
"Korea, Dem. People's Rep.",Botswana,0,0,0
"Korea, Dem. People's Rep.",Saint Kitts and Nevis,29,7,40
"Korea, Dem. People's Rep.","Moldova, Republic of",53,57,29
"Korea, Dem. People's Rep.",Canada,106,39,53
"Korea, Dem. People's Rep.",Argentina,0,10,0
"Korea, Dem. People's Rep.",Papua New Guinea,228,18,40
"Korea, Dem. People's Rep.",Finland,215,30,392
"Korea, Dem. People's Rep.",Kyrgyzstan,21,2,59
"Korea, Dem. People's Rep.",Mongolia,38,,56
"Korea, Dem. People's Rep.",Sao Tome and Principe,0,0,3
"Korea, Dem. People's Rep.",French Polynesia,90,23,61
"Korea, Dem. People's Rep.",Barbados,2,0,45
"Korea, Dem. People's Rep.","Macao, China",638,15,1
"Korea, Dem. People's Rep.",Saint Vincent and the Grenadines,33,19,29
"Korea, Dem. People's Rep.",Oman,13,0,0
"Korea, Dem. People's Rep.",Dominica,35,33,20
"Korea, Dem. People's Rep.",Belize,91,155,101
"Korea, Dem. People's Rep.",Guyana,18,23,100
"Korea, Dem. People's Rep.",Israel,0,4,0
"Korea, Dem. People's Rep.",Bahamas,152,17,0
"Korea, Dem. People's Rep.",Bahrain,1406,333,0
"Korea, Dem. People's Rep.",Armenia,0,0,58
"Korea, Dem. People's Rep.",Burundi,5,0,0
"Korea, Dem. People's Rep.",Cabo Verde,190,12,60
"Korea, Dem. People's Rep.",Chile,28799,0,0
"Korea, Dem. People's Rep.",Comoros,0,0,13
"Korea, Dem. People's Rep.",Dominican Republic,21755,0,0
"Korea, Dem. People's Rep.",Ecuador,99,200,0
"Korea, Dem. People's Rep.",Gambia,238,0,0
"Korea, Dem. People's Rep.",Greenland,0,0,29
"Korea, Dem. People's Rep.","Iran, Islamic Republic of",0,58,0
"Korea, Dem. People's Rep.",Kenya,3714,2713,2163
"Korea, Dem. People's Rep.",Kuwait,0,2,0
"Korea, Dem. People's Rep.",Latvia,0,3,6
"Korea, Dem. People's Rep.",Namibia,199,29,153
"Korea, Dem. People's Rep.",Philippines,0,1,1
"Korea, Dem. People's Rep.",Saint Lucia,294,0,0
"Korea, Dem. People's Rep.",Syrian Arab Republic,0,0,2290
"Korea, Dem. People's Rep.",Nepal,,,2226
"Korea, Dem. People's Rep.",Eritrea,,,29
"Korea, Dem. People's Rep.",Central African Republic,30,10,1
"Korea, Dem. People's Rep.",Lesotho,2,0,0
"Korea, Dem. People's Rep.",Nigeria,7200,11176,18673
