reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Greece,Guatemala,248,118,351
Greece,Zambia,2,291,116
Greece,El Salvador,548,1291,645
Greece,"Macao, China",250,283,538
Greece,Faroe Islands,295,325,553
Greece,Dominican Republic,1122,510,409
Greece,Zimbabwe,36,302,145
Greece,Maldives,289,349,474
Greece,Panama,837,621,352
Greece,French Polynesia,354,447,470
Greece,Kyrgyzstan,290,497,1091
Greece,Costa Rica,287,447,2235
Greece,Mongolia,70,,250
Greece,"Bolivia, Plurinational State of",71,53,90
Greece,Trinidad and Tobago,603,396,482
Greece,Rwanda,105,171,31
Greece,Gabon,2049,7049,1932
Greece,Botswana,293,395,341
Greece,Fiji,,914,116
Greece,Mali,131,8,62
Greece,Guyana,73,1,27
Greece,Nicaragua,15,53,154
Greece,Cambodia,0,0,21
Greece,Andorra,109,139,137
Greece,Burundi,227,129,149
Greece,Jamaica,71,54,54
Greece,Burkina Faso,62,181,157
Greece,Mozambique,4,131,55
Greece,Mayotte,23,265,49
Greece,Saint Lucia,158,78,192
Greece,Suriname,63,,
Greece,Barbados,257,139,169
Greece,Niger,98,146,137
Greece,Grenada,52,5,23
Greece,Papua New Guinea,38,6,26
Greece,Brunei Darussalam,20,8,4
Greece,Cabo Verde,15,91,50
Greece,Benin,1338,94,108
Greece,Namibia,100,53,5
Greece,Saint Vincent and the Grenadines,15,7,6
Greece,Belize,2038,0,0
Greece,Bahamas,43,75,68
Greece,Comoros,0,0,1748
Greece,Dominica,7,67,2
Greece,Gambia,812,0,0
Greece,Greenland,0,0,238
Greece,Kenya,1457,1116,2813
Greece,Saint Kitts and Nevis,27,0,0
Greece,Seychelles,22,105,2
Greece,Samoa,6,2,1
Greece,Nepal,,,132
Greece,Eritrea,,,1580
Greece,Sierra Leone,,1400,
Greece,Central African Republic,0,0,4
Greece,Lesotho,0,440,278
Greece,Nigeria,43607,31985,45634
Greece,Anguilla,0,1,0
