reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Ireland,Belarus,457,4059,3339
Ireland,Ukraine,2592,2269,4268
Ireland,Iceland,2918,3590,4470
Ireland,Ghana,12688,,5639
Ireland,Peru,1370,1568,2066
Ireland,Mauritius,3779,4781,5122
Ireland,Zambia,392,374,398
Ireland,Syrian Arab Republic,0,0,235
Ireland,Serbia and Montenegro,204,340,
Ireland,Honduras,1541,1638,1033
Ireland,Faroe Islands,109,253,600
Ireland,Lebanon,452,838,1290
Ireland,Panama,220,0,514
Ireland,Qatar,8,706,1179
Ireland,Oman,326,665,70
Ireland,Guatemala,38,12,466
Ireland,Saudi Arabia,559,689,351
Ireland,Ecuador,282,215,409
Ireland,Uruguay,469,743,117
Ireland,Bahrain,485,15,19
Ireland,"Venezuela, Bolivarian Republic of",6505,503,1679
Ireland,Dominican Republic,29,1565,1362
Ireland,Papua New Guinea,15,79,547
Ireland,Bosnia and Herzegovina,,,536
Ireland,Trinidad and Tobago,46,79,89
Ireland,Malawi,3896,714,401
Ireland,Kyrgyzstan,0,0,27
Ireland,"Iran, Islamic Republic of",183,571,4313
Ireland,Kuwait,570,325,308
Ireland,Nicaragua,21,25,27
Ireland,Mali,158,840,137
Ireland,Seychelles,2,2,86
Ireland,Botswana,95,138,387
Ireland,Bahamas,2,1,0
Ireland,Ethiopia,98,25,0
Ireland,Jordan,920,383,342
Ireland,Barbados,348,26,46
Ireland,"Tanzania, United Republic of",27921,14212,0
Ireland,Brunei Darussalam,29,0,1
Ireland,Uganda,60,3,44
Ireland,Azerbaijan,18,1,1
Ireland,Madagascar,408,97,44
Ireland,Senegal,2,8,4
Ireland,Paraguay,7,0,87
Ireland,Georgia,1,120,42
Ireland,Cuba,50,849,0
Ireland,"Macedonia, North",72,74,67
Ireland,Saint Lucia,0,2,0
Ireland,Mongolia,244,,10
Ireland,Mozambique,1,744,2
Ireland,El Salvador,0,62,34
Ireland,Gabon,39,38,26
Ireland,"Moldova, Republic of",200,753,0
Ireland,Albania,0,0,0
Ireland,Armenia,13,6,5
Ireland,"Bolivia, Plurinational State of",55,112,109
Ireland,Fiji,,32,1
Ireland,Namibia,33,61,10
Ireland,Suriname,1,,
Ireland,Algeria,40,16474,0
Ireland,Kazakhstan,35,8045,6611
Ireland,New Caledonia,2,0,0
Ireland,Maldives,0,0,1
Ireland,Burkina Faso,0,0,0
Ireland,Yemen,,,
Ireland,Andorra,0,0,3
Ireland,Cabo Verde,0,0,108
Ireland,Benin,519,664,18
Ireland,French Polynesia,0,3,1
Ireland,Gambia,0,1,0
Ireland,Grenada,7000,0,0
Ireland,Guyana,0,7,20
Ireland,Jamaica,0,128,0
Ireland,Niger,1,0,0
Ireland,Rwanda,0,0,0
Ireland,Sudan (before 2012),295,43,0
Ireland,Eswatini,0,0,9924
Ireland,Togo,1,0,0
Ireland,Nepal,,,152
Ireland,Central African Republic,32,32,265
Ireland,Lesotho,0,124,0
Ireland,Nigeria,0,0,4
