reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Canada,Saint Kitts and Nevis,30,576,368
Canada,Saint Vincent and the Grenadines,155,96,233
Canada,Burkina Faso,415,100,44
Canada,Greenland,0,3656,0
Canada,Mozambique,1047,2,34
Canada,Niger,26,1,0
Canada,Dominica,178,73,84
Canada,New Caledonia,639,4,26
Canada,Seychelles,18,18,21
Canada,Rwanda,3,23,1
Canada,Togo,53,36,210
Canada,Turks and Caicos Islands,0,0,4
Canada,Mauritania,0,37,27
Canada,Benin,329,50,688
Canada,Mayotte,0,0,0
Canada,Albania,0,16,59
Canada,Andorra,1,0,16
Canada,Solomon Islands,0,0,1
Canada,Comoros,5,0,206
Canada,Gambia,1,0,0
Canada,Montserrat,2,5,7
Canada,Samoa,62,0,205
Canada,Nepal,,,5540
Canada,Lesotho,14408,24758,7599
Canada,Nigeria,357285,229722,753712
Canada,Tonga,0,11,11
Canada,Anguilla,0,28,4
