reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Hong Kong,Slovenia,6366,7855,8605
Hong Kong,Bahrain,8360,7639,9035
Hong Kong,Uganda,26505,13360,12300
Hong Kong,Uruguay,24438,14629,14170
Hong Kong,"Tanzania, United Republic of",8666,11282,9984
Hong Kong,Madagascar,9039,7448,8534
Hong Kong,Cuba,5509,5893,6950
Hong Kong,Yemen,,,
Hong Kong,Zimbabwe,327,6450,11546
Hong Kong,Lebanon,8570,8011,9170
Hong Kong,Paraguay,12075,11817,9106
Hong Kong,Fiji,,7524,7896
Hong Kong,Panama,6364,5228,5430
Hong Kong,Cyprus,4258,4453,5904
Hong Kong,Estonia,6231,8984,10815
Hong Kong,Ecuador,2626,2821,3493
Hong Kong,Mongolia,6659,,2784
Hong Kong,Mauritius,4953,17336,18573
Hong Kong,Sudan (before 2012),17494,3248,9408
Hong Kong,Bulgaria,1048,3012,2924
Hong Kong,"Bolivia, Plurinational State of",665,1888,2996
Hong Kong,Armenia,2407,4523,2065
Hong Kong,Tunisia,2585,2239,2912
Hong Kong,Côte d'Ivoire,337,97,974
Hong Kong,Mozambique,5192,6910,6249
Hong Kong,Lithuania,1349,38182,23008
Hong Kong,Brunei Darussalam,2492,716,2255
Hong Kong,Senegal,1496,941,1090
Hong Kong,Iceland,783,1830,2448
Hong Kong,Ethiopia,1250,1325,2411
Hong Kong,Croatia,2597,2163,1684
Hong Kong,Zambia,9902,7783,24625
Hong Kong,Rwanda,1301,4639,327
Hong Kong,Guyana,2117,3813,1729
Hong Kong,"Venezuela, Bolivarian Republic of",5908,8829,10705
Hong Kong,Morocco,1058,2626,2927
Hong Kong,Syrian Arab Republic,5667,10983,1303
Hong Kong,El Salvador,1676,1288,1945
Hong Kong,Latvia,4331,6193,1836
Hong Kong,New Caledonia,1338,939,1053
Hong Kong,Qatar,10591,5756,327
Hong Kong,Serbia and Montenegro,34,440,
Hong Kong,Solomon Islands,1337,3440,572
Hong Kong,Botswana,95,159,20
Hong Kong,Ghana,3114,,921
Hong Kong,Namibia,393,350,1349
Hong Kong,Jordan,2955,2573,808
Hong Kong,Nicaragua,446,253,1064
Hong Kong,Guinea,12,0,
Hong Kong,Mauritania,42,623,181
Hong Kong,Guatemala,516,362,901
Hong Kong,Maldives,3169,1731,2064
Hong Kong,Greenland,0,0,0
Hong Kong,Honduras,929,192,592
Hong Kong,Malawi,136,389,277
Hong Kong,Andorra,980,160,222
Hong Kong,Barbados,126,136,28
Hong Kong,Mali,37,90,173
Hong Kong,Belize,0,0,2
Hong Kong,Gabon,13835,6836,3136
Hong Kong,Kazakhstan,2743,577,939
Hong Kong,Jamaica,70,98,101
Hong Kong,"Macedonia, North",49,97,225
Hong Kong,Niger,0,31,0
Hong Kong,Seychelles,361,222,346
Hong Kong,Trinidad and Tobago,272,52,28
Hong Kong,Samoa,24,19,445
Hong Kong,Gambia,28,52,54
Hong Kong,Faroe Islands,250,673,270
Hong Kong,Bahamas,21,16,1
Hong Kong,Togo,209,17,1479
Hong Kong,Burundi,0,0,12
Hong Kong,Mayotte,0,14,29
Hong Kong,Timor-Leste,,,
Hong Kong,Suriname,0,,
Hong Kong,"Moldova, Republic of",4,0,504
Hong Kong,Georgia,1,115,670
Hong Kong,Benin,1298,426,48
Hong Kong,Saint Lucia,7,0,0
Hong Kong,Angola,,,
Hong Kong,Bosnia and Herzegovina,,,2
Hong Kong,Comoros,0,0,2
Hong Kong,Albania,0,1,0
Hong Kong,Burkina Faso,537,1360,3
Hong Kong,Algeria,77,263,80
Hong Kong,Dominican Republic,337,0,0
Hong Kong,Grenada,0,0,0
Hong Kong,Kyrgyzstan,0,0,0
Hong Kong,Eswatini,187,3,256
Hong Kong,Nepal,,,776
Hong Kong,Eritrea,,,187
Hong Kong,Central African Republic,657,249,391
Hong Kong,Lesotho,1,0,243
Hong Kong,Nigeria,7,0,1540
Hong Kong,Tonga,6,109,214
