reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
"Korea, Dem. People's Rep.",Guinea,8,3,
"Korea, Dem. People's Rep.",Ireland,14229,111,12
"Korea, Dem. People's Rep.",Portugal,258,11,103
"Korea, Dem. People's Rep.",Brunei Darussalam,6,50,39
"Korea, Dem. People's Rep.",Madagascar,24,72,18
"Korea, Dem. People's Rep.",Kenya,74,18,76
"Korea, Dem. People's Rep.",Mauritius,79,5,5
"Korea, Dem. People's Rep.",Ethiopia,0,102,33
"Korea, Dem. People's Rep.",Rwanda,0,0,0
"Korea, Dem. People's Rep.",Egypt,2,0,0
"Korea, Dem. People's Rep.",Lebanon,12,6,0
"Korea, Dem. People's Rep.",Azerbaijan,0,0,1
"Korea, Dem. People's Rep.",Costa Rica,50,626,275
"Korea, Dem. People's Rep.",Tunisia,7,0,65
"Korea, Dem. People's Rep.",Yemen,,,
"Korea, Dem. People's Rep.",Belize,0,0,0
"Korea, Dem. People's Rep.",Estonia,924,0,11
"Korea, Dem. People's Rep.",Norway,0,0,0
"Korea, Dem. People's Rep.","Tanzania, United Republic of",0,64,59
"Korea, Dem. People's Rep.",Suriname,94,,
"Korea, Dem. People's Rep.",Serbia and Montenegro,0,0,
"Korea, Dem. People's Rep.",Lithuania,4,13,150
"Korea, Dem. People's Rep.",Guatemala,0,28,0
"Korea, Dem. People's Rep.",Ghana,4,,66
"Korea, Dem. People's Rep.",Algeria,164,9321,0
"Korea, Dem. People's Rep.",Solomon Islands,0,1550,0
"Korea, Dem. People's Rep.",Sri Lanka,16,37,28
"Korea, Dem. People's Rep.",Chile,1030,0,0
"Korea, Dem. People's Rep.",Cyprus,20,0,9
"Korea, Dem. People's Rep.",Gambia,0,0,9
"Korea, Dem. People's Rep.","Iran, Islamic Republic of",110,0,0
"Korea, Dem. People's Rep.",Israel,13,1344,27
"Korea, Dem. People's Rep.",Côte d'Ivoire,126,4,1160
"Korea, Dem. People's Rep.",Latvia,0,2,0
"Korea, Dem. People's Rep.",Malawi,0,0,2
"Korea, Dem. People's Rep.",Mali,5283,1882,0
"Korea, Dem. People's Rep.",Mozambique,0,22,0
"Korea, Dem. People's Rep.",New Caledonia,0,0,0
"Korea, Dem. People's Rep.",Saudi Arabia,230493,142453,0
"Korea, Dem. People's Rep.",Viet Nam,4920,3853,0
"Korea, Dem. People's Rep.",Sudan (before 2012),567,2,0
"Korea, Dem. People's Rep.",Syrian Arab Republic,0,135,60
"Korea, Dem. People's Rep.",Togo,0,0,6
"Korea, Dem. People's Rep.",Trinidad and Tobago,339,246,30
"Korea, Dem. People's Rep.","Venezuela, Bolivarian Republic of",0,0,5
"Korea, Dem. People's Rep.",Zambia,38,0,0
"Korea, Dem. People's Rep.",Nepal,,,215
"Korea, Dem. People's Rep.",Central African Republic,22,33,0
"Korea, Dem. People's Rep.",Nigeria,25759,0,0
